,categories,published_year,average_rating,num_pages,ratings_count,tipo_avaliacao
5161,36,2001,4.31,284,29.0,acima da média
5163,30,1959,3.67,208,310.0,abaixo da média
5164,30,1989,3.71,182,42.0,abaixo da média
5165,30,1992,3.63,178,293.0,abaixo da média
5166,30,1995,3.88,255,1204.0,abaixo da média
5167,30,1997,3.97,402,12695.0,acima da média
5168,30,1991,3.98,498,48.0,acima da média
5169,30,1992,4.21,608,33.0,acima da média
5170,30,1991,3.81,250,1221.0,abaixo da média
5171,30,1993,4.23,1007,137790.0,acima da média
5172,30,1995,4.12,1011,102983.0,acima da média
5173,30,1988,3.47,261,32.0,abaixo da média
5174,30,1996,3.79,317,174.0,abaixo da média
5175,30,1988,3.79,311,17817.0,abaixo da média
5176,30,1986,3.64,384,699.0,abaixo da média
5177,30,1992,3.71,432,1357.0,abaixo da média
5178,30,1994,3.58,352,10051.0,abaixo da média
5179,30,1995,3.54,351,9143.0,abaixo da média
5180,30,1988,3.66,180,119.0,abaixo da média
5181,30,1994,3.8,352,7594.0,abaixo da média
5182,30,1996,3.75,344,5737.0,abaixo da média
5183,30,1998,3.72,320,43.0,abaixo da média
5184,30,1997,4.03,880,100910.0,acima da média
5185,30,1998,3.68,341,28.0,abaixo da média
5186,30,1997,3.99,623,65522.0,acima da média
5187,30,1990,3.83,252,1736.0,abaixo da média
5188,30,1997,3.75,340,3743.0,abaixo da média
5189,30,1998,3.97,375,3868.0,acima da média
5190,30,2001,3.94,451,63691.0,acima da média
5191,30,2001,3.81,384,2960.0,abaixo da média
5192,30,2002,3.78,384,2822.0,abaixo da média
5193,30,2000,3.6,304,9074.0,abaixo da média
5194,30,2003,3.82,342,2318.0,abaixo da média
5195,30,1999,3.88,379,619.0,abaixo da média
5196,30,2002,3.94,780,82029.0,acima da média
5197,30,1998,4.29,2480,4110.0,acima da média
5198,30,2006,4.14,860,80208.0,acima da média
5199,30,2001,3.58,721,143.0,abaixo da média
5200,30,2001,3.68,432,169.0,abaixo da média
5201,30,1997,3.92,432,5979.0,acima da média
5202,50,2001,3.47,256,1983.0,abaixo da média
5203,50,2004,3.77,250,282.0,abaixo da média
5204,30,2004,4.48,243,11068.0,acima da média
5205,50,2003,4.06,335,2475.0,acima da média
5206,45,2003,4.28,240,4828.0,acima da média
5207,12,2005,3.87,300,732.0,abaixo da média
5208,50,2005,4.06,227,1737.0,acima da média
5209,52,2006,3.71,288,193.0,abaixo da média
5210,52,2006,3.63,288,152.0,abaixo da média
5211,25,2006,3.59,288,67.0,abaixo da média
5212,49,1995,3.19,24,42.0,abaixo da média
5213,32,1997,0.0,336,0.0,abaixo da média
5214,58,1998,3.79,288,456.0,abaixo da média
5215,8,2002,4.18,555,35943.0,acima da média
5216,58,2002,4.02,230,7372.0,acima da média
5217,30,2002,3.8,264,33836.0,abaixo da média
5218,8,2003,3.81,164,497.0,abaixo da média
5219,8,2004,3.79,240,12072.0,abaixo da média
5220,30,2004,3.8,427,85882.0,abaixo da média
5221,30,2004,3.89,448,1131.0,abaixo da média
5222,36,2006,4.11,397,1601.0,acima da média
5223,30,2004,3.98,432,77.0,acima da média
5224,8,2004,3.6,356,102707.0,abaixo da média
5225,30,2004,3.72,306,111.0,abaixo da média
5226,5,2004,3.78,464,59145.0,abaixo da média
5227,30,2004,3.96,211,1052.0,acima da média
5228,58,2006,4.13,310,16907.0,acima da média
5229,30,2004,4.1,723,28969.0,acima da média
5230,30,2004,3.82,247,4116.0,abaixo da média
5231,8,2004,4.22,333,59877.0,acima da média
5232,30,2005,3.91,672,4527.0,acima da média
5233,30,2006,3.79,161,4160.0,abaixo da média
5234,10,2005,4.05,368,37122.0,acima da média
5235,30,2006,3.44,142,5028.0,abaixo da média
5236,30,2006,4.06,498,119839.0,acima da média
5237,30,2006,3.8,363,8041.0,abaixo da média
5238,30,2006,3.79,528,873.0,abaixo da média
5239,39,2006,3.92,169,3108.0,acima da média
5240,8,2002,4.07,352,511.0,acima da média
5241,8,2003,3.91,168,406.0,acima da média
5242,30,1959,3.73,424,94.0,abaixo da média
5243,8,1985,3.55,250,168.0,abaixo da média
5244,36,1990,3.51,168,54.0,abaixo da média
5245,30,1991,3.4,538,300.0,abaixo da média
5246,66,1993,3.84,352,233.0,abaixo da média
5247,45,2002,3.66,318,54.0,abaixo da média
5248,31,1982,4.38,524,76.0,acima da média
5249,22,1995,4.08,152,12.0,acima da média
5250,52,2000,4.28,447,499.0,acima da média
5251,45,2002,3.61,320,18.0,abaixo da média
5252,8,2001,4.03,416,159.0,acima da média
5253,8,1993,4.03,752,1347.0,acima da média
5254,8,2002,4.13,304,90.0,acima da média
5255,8,2001,4.33,320,8.0,acima da média
5256,49,1995,4.09,342,172.0,acima da média
5257,8,2001,4.12,352,2182.0,acima da média
5258,8,2003,3.82,248,42.0,abaixo da média
5259,36,2005,4.17,360,11.0,acima da média
5260,41,1993,3.83,32,39.0,abaixo da média
5261,49,1995,4.26,166,21.0,acima da média
5262,49,1969,2.0,60,1.0,abaixo da média
5263,45,2001,4.08,66,867.0,acima da média
5264,50,2000,4.0,264,3.0,acima da média
5265,54,1994,4.38,152,1819.0,acima da média
5266,53,1995,4.19,195,3748.0,acima da média
5267,53,1995,4.4,265,1211.0,acima da média
5268,53,1995,4.37,203,947.0,acima da média
5269,30,1989,3.69,220,90.0,abaixo da média
5270,30,1994,2.77,444,13.0,abaixo da média
5271,30,1998,4.02,288,52.0,acima da média
5272,30,1998,3.63,348,256.0,abaixo da média
5273,30,2003,3.74,256,399.0,abaixo da média
5274,30,2004,3.92,510,2797.0,acima da média
5275,30,2005,3.2,480,1087.0,abaixo da média
5276,30,2006,3.9,432,495.0,abaixo da média
5277,45,1971,3.88,80,17.0,abaixo da média
5278,45,1960,4.21,64,12.0,acima da média
5279,45,1963,3.4,80,3.0,abaixo da média
5280,45,1965,3.89,80,15.0,abaixo da média
5281,45,1969,3.85,72,8.0,abaixo da média
5282,45,1971,3.75,56,3.0,abaixo da média
5283,45,1965,3.4,80,9.0,abaixo da média
5284,45,1976,3.56,48,35.0,abaixo da média
5285,21,1965,4.2,69,5.0,acima da média
5286,45,1965,3.78,88,9.0,abaixo da média
5287,45,1964,3.23,80,13.0,abaixo da média
5288,49,1967,4.14,109,7.0,acima da média
5289,45,1996,3.4,80,5.0,abaixo da média
5290,45,1992,3.9,80,10.0,abaixo da média
5291,45,1963,3.83,72,29.0,abaixo da média
5292,45,1968,3.54,80,13.0,abaixo da média
5293,49,1980,3.67,72,3.0,abaixo da média
5294,45,1990,3.73,81,1348.0,abaixo da média
5295,21,1995,4.0,74,234.0,acima da média
5296,21,1953,3.98,107,229601.0,acima da média
5297,21,1996,4.06,262,77.0,acima da média
5298,50,1998,4.18,54,547.0,acima da média
5299,21,2000,4.04,70,1291.0,acima da média
5300,21,2003,3.94,72,43.0,acima da média
5301,21,2003,4.02,72,195.0,acima da média
5302,21,2001,4.07,59,26629.0,acima da média
5303,30,1989,4.11,224,238.0,acima da média
5304,66,1996,4.0,272,197.0,acima da média
5305,53,2003,3.73,296,22.0,abaixo da média
5306,49,1994,3.95,144,102.0,acima da média
5307,41,2002,3.82,128,35.0,abaixo da média
5308,41,2006,3.96,48,19.0,acima da média
5309,5,2006,4.11,160,3553.0,acima da média
5310,5,2004,4.06,144,31.0,acima da média
5311,50,2006,4.44,208,54.0,acima da média
5312,41,1991,3.72,32,14.0,abaixo da média
5313,41,1992,4.06,30,82.0,acima da média
5314,41,1993,4.17,32,208.0,acima da média
5315,58,1992,4.35,120,7501.0,acima da média
5316,58,2002,4.29,160,6893.0,acima da média
5317,58,2003,3.75,191,4.0,abaixo da média
5318,58,2003,4.31,320,96.0,acima da média
5319,58,2006,4.19,347,213.0,acima da média
5320,36,2002,3.59,312,21.0,abaixo da média
5321,52,1994,4.1,144,2320.0,acima da média
5322,45,1991,3.72,370,84.0,abaixo da média
5323,52,1998,4.09,204,252.0,acima da média
5324,66,2003,4.2,608,50.0,acima da média
5325,45,2003,3.91,96,75.0,acima da média
5326,45,2003,4.23,188,1729.0,acima da média
5327,45,2003,3.8,96,853.0,abaixo da média
5328,45,2004,4.13,88,439.0,acima da média
5329,52,2006,4.09,152,266.0,acima da média
5330,45,2001,3.57,96,74.0,abaixo da média
5331,45,2002,4.0,96,304.0,acima da média
5332,52,2003,4.08,544,18.0,acima da média
5333,66,2006,3.53,236,60.0,abaixo da média
5334,35,2005,3.14,368,7.0,abaixo da média
5335,30,2005,3.59,264,711.0,abaixo da média
5336,58,1998,4.16,191,9313.0,acima da média
5337,58,2006,3.76,208,189.0,abaixo da média
5338,58,2000,3.67,158,61.0,abaixo da média
5339,58,2004,3.87,213,46.0,abaixo da média
5340,58,2004,3.5,327,0.0,abaixo da média
5341,52,2003,4.21,295,67.0,acima da média
5342,9,2006,4.14,176,73.0,acima da média
5343,39,1995,4.63,208,48868.0,acima da média
5344,39,1993,4.69,176,20021.0,acima da média
5345,39,1994,4.72,176,14952.0,acima da média
5346,12,1988,4.64,256,102955.0,acima da média
5347,39,1989,4.67,128,19364.0,acima da média
5348,39,1996,4.76,176,23336.0,acima da média
5349,18,1994,4.18,128,56.0,acima da média
5350,30,1998,3.79,304,49.0,abaixo da média
5351,30,1998,3.83,251,53.0,abaixo da média
5352,46,2000,4.04,742,17.0,acima da média
5353,58,1994,4.33,208,6623.0,acima da média
5354,30,1997,4.01,265,27.0,acima da média
5355,30,2002,4.01,432,21074.0,acima da média
5356,30,2003,4.03,395,15438.0,acima da média
5357,30,1998,3.83,342,181922.0,abaixo da média
5358,30,2002,4.37,384,24407.0,acima da média
5359,30,2003,4.42,432,17714.0,acima da média
5360,58,1977,4.41,80,2554.0,acima da média
5361,30,2007,3.99,356,3967.0,acima da média
5362,30,2005,4.19,400,14261.0,acima da média
5363,58,2003,3.84,352,74.0,abaixo da média
5364,30,2004,4.24,368,1493.0,acima da média
5365,30,2004,4.46,344,12187.0,acima da média
5366,30,2004,4.5,400,12171.0,acima da média
5367,30,2005,4.41,358,9530.0,acima da média
5368,40,2007,4.0,32,188.0,acima da média
5369,40,2007,3.82,32,86.0,abaixo da média
5370,30,1998,4.48,170,21.0,acima da média
5371,30,1998,3.36,360,554.0,abaixo da média
5372,30,1999,4.29,170,14.0,acima da média
5373,30,1999,3.74,360,400.0,abaixo da média
5374,30,2000,3.98,400,1699.0,acima da média
5375,30,2000,4.0,394,16.0,acima da média
5376,30,2000,3.87,385,1523.0,abaixo da média
5377,30,2000,3.49,359,368.0,abaixo da média
5378,30,2004,3.93,313,2937.0,acima da média
5379,30,2001,3.97,394,1643.0,acima da média
5380,30,2002,3.93,371,1204.0,acima da média
5381,30,2003,3.75,370,1003.0,abaixo da média
5382,30,2004,3.36,340,931.0,abaixo da média
5383,30,2004,4.05,374,2011.0,acima da média
5384,30,2005,3.42,370,222.0,abaixo da média
5385,30,2006,3.63,324,376.0,abaixo da média
5386,30,2004,3.45,337,20.0,abaixo da média
5387,30,2006,4.0,342,3333.0,acima da média
5388,30,2005,3.44,323,17.0,abaixo da média
5389,41,1994,3.74,242,92.0,abaixo da média
5390,30,1994,3.86,197,57.0,abaixo da média
5391,30,1999,4.01,399,6.0,acima da média
5392,58,2006,4.33,306,1987.0,acima da média
5393,58,2007,4.03,239,759.0,acima da média
5394,30,2004,4.17,400,12968.0,acima da média
5395,58,2001,3.92,351,92.0,acima da média
5396,58,1975,4.53,223,8939.0,acima da média
5397,58,1981,4.24,126,91.0,acima da média
5398,41,1996,5.0,96,1.0,acima da média
5399,50,2002,4.0,96,68.0,acima da média
5400,50,2003,4.42,96,640.0,acima da média
5401,49,1992,4.2,167,4.0,acima da média
5402,40,1996,4.31,32,60.0,acima da média
5403,41,2002,4.06,12,1083.0,acima da média
5404,49,2001,4.41,112,61.0,acima da média
5405,47,2005,3.86,192,504.0,abaixo da média
5406,44,1994,4.17,368,217.0,acima da média
5407,49,1987,3.88,288,18.0,abaixo da média
5408,49,2006,4.16,576,26681.0,acima da média
5409,9,2001,4.3,288,1051.0,acima da média
5410,8,2006,3.36,256,22.0,abaixo da média
5411,68,1996,3.77,192,53.0,abaixo da média
5412,45,2002,3.82,384,11.0,abaixo da média
5413,44,2004,4.34,161,65.0,acima da média
5414,69,2005,3.3,234,10.0,abaixo da média
5415,8,1942,4.19,294,23110.0,acima da média
5416,52,1985,4.29,368,946.0,acima da média
5417,4,2001,4.08,320,1898.0,acima da média
5418,12,2004,3.79,239,2401.0,abaixo da média
5419,49,2000,4.1,3020,2673.0,acima da média
5420,30,2000,4.22,159,467.0,acima da média
5421,30,1972,4.33,320,1449.0,acima da média
5422,16,2006,3.97,208,144.0,acima da média
5423,30,1997,3.85,356,1048.0,abaixo da média
5424,30,2006,4.26,304,27.0,acima da média
5425,36,2007,4.09,322,970.0,acima da média
5426,30,2007,3.78,264,3270.0,abaixo da média
5427,22,1997,3.7,72,71.0,abaixo da média
5428,22,2004,3.28,192,53.0,abaixo da média
5429,30,1984,4.07,238,359.0,acima da média
5430,54,1994,4.35,1136,19244.0,acima da média
5431,54,1994,4.22,208,12139.0,acima da média
5432,54,1996,4.38,208,1184.0,acima da média
5433,52,1987,3.87,227,4653.0,abaixo da média
5434,52,1988,3.73,106,1023.0,abaixo da média
5435,36,1993,3.72,172,567.0,abaixo da média
5436,52,1994,3.69,627,485.0,abaixo da média
5437,55,1993,4.35,160,196.0,acima da média
5438,30,1997,4.34,1838,9079.0,acima da média
5439,21,1998,3.76,480,98.0,abaixo da média
5440,21,1998,3.76,480,1.0,abaixo da média
5441,36,1998,3.89,530,151.0,abaixo da média
5442,52,1998,3.7,103,23456.0,abaixo da média
5443,52,1999,3.84,128,25.0,abaixo da média
5444,52,2000,4.07,58,24698.0,acima da média
5445,45,2003,3.85,132,29881.0,abaixo da média
5446,52,2002,4.12,156,14860.0,acima da média
5447,52,2003,3.84,312,108.0,abaixo da média
5448,54,1957,4.18,1088,898.0,acima da média
5449,49,2005,3.83,340,296.0,abaixo da média
5450,55,2004,3.93,358,470.0,acima da média
5451,52,2005,3.97,416,307.0,acima da média
5452,52,2006,4.05,272,146.0,acima da média
5453,49,1981,3.98,90,304.0,acima da média
5454,54,1961,4.19,99,8305.0,acima da média
5455,52,1962,4.1,288,1749.0,acima da média
5456,45,1960,3.95,72,748.0,acima da média
5457,49,1996,4.13,56,81285.0,acima da média
5458,36,2007,4.27,293,854.0,acima da média
5459,44,2003,4.06,228,48.0,acima da média
5460,30,1992,3.66,342,173.0,abaixo da média
5461,30,2004,3.97,328,93.0,acima da média
5462,45,1996,3.75,215,8.0,abaixo da média
5463,45,1997,3.46,728,991.0,abaixo da média
5464,9,1997,4.0,272,18.0,acima da média
5465,42,2004,3.73,438,7.0,abaixo da média
5466,9,2005,2.98,183,31.0,abaixo da média
5467,9,1993,4.1,1024,1212.0,acima da média
5468,46,1998,4.05,204,502.0,acima da média
5469,30,2002,4.13,160,1769.0,acima da média
5470,30,2002,4.25,320,11737.0,acima da média
5471,49,1976,4.29,85,1371.0,acima da média
5472,30,1985,3.78,131,9.0,abaixo da média
5473,30,1999,3.99,48,228.0,acima da média
5474,58,1993,4.13,320,457.0,acima da média
5475,45,1986,4.17,204,61.0,acima da média
5476,45,1993,3.75,242,25.0,abaixo da média
5477,8,1994,3.58,302,12.0,abaixo da média
5478,49,1980,4.36,512,1114.0,acima da média
5479,59,2006,3.89,585,36.0,abaixo da média
5480,58,1989,3.2,165,5.0,abaixo da média
5481,8,1985,4.4,482,1934.0,acima da média
5482,8,1999,3.89,358,272.0,abaixo da média
5483,52,1977,4.27,450,458.0,acima da média
5484,30,1987,4.22,581,4221.0,acima da média
5485,30,1992,4.32,195,348.0,acima da média
5486,49,1992,4.22,192,22.0,acima da média
5487,59,2004,3.87,692,58.0,abaixo da média
5488,61,1980,3.92,174,271.0,acima da média
5489,30,1996,3.81,208,332.0,abaixo da média
5490,30,1997,3.19,86,557.0,abaixo da média
5491,16,1983,3.47,127,15.0,abaixo da média
5492,23,1987,4.35,681,2245.0,acima da média
5493,49,1988,4.13,833,818.0,acima da média
5494,16,2006,4.13,544,4704.0,acima da média
5495,49,2004,4.24,352,7296.0,acima da média
5496,30,1986,4.13,416,553.0,acima da média
5497,49,2006,3.83,327,0.0,abaixo da média
5498,30,2005,3.87,512,76.0,abaixo da média
5499,8,2003,4.45,416,1396.0,acima da média
5500,35,1999,3.84,96,20.0,abaixo da média
5501,30,1986,4.09,446,85.0,acima da média
5502,30,1986,3.97,372,153.0,acima da média
5503,30,1989,3.38,270,13.0,abaixo da média
5504,30,1989,4.21,349,21834.0,acima da média
5505,30,1987,4.16,320,29552.0,acima da média
5506,30,1988,4.19,319,18945.0,acima da média
5507,30,1990,4.27,351,18397.0,acima da média
5508,30,1990,4.05,495,2428.0,acima da média
5509,30,1991,4.25,492,18245.0,acima da média
5510,30,1991,3.98,400,64.0,acima da média
5511,30,1992,4.03,458,14300.0,acima da média
5512,30,1994,4.2,815,19667.0,acima da média
5513,30,1994,3.73,368,33.0,abaixo da média
5514,30,1995,3.87,352,61.0,abaixo da média
5515,30,1995,4.02,428,10958.0,acima da média
5516,30,1997,3.84,350,3740.0,abaixo da média
5517,30,1998,4.05,394,9575.0,acima da média
5518,30,1999,4.04,564,3068.0,acima da média
5519,30,1999,4.01,675,12996.0,acima da média
5520,30,2000,3.55,336,47.0,abaixo da média
5521,8,1989,3.72,256,18.0,abaixo da média
5522,52,1986,3.73,155,40.0,abaixo da média
5523,49,1992,3.71,24,102.0,abaixo da média
5524,10,1993,4.08,426,1138.0,acima da média
5525,10,1998,3.62,320,254.0,abaixo da média
5526,22,2004,3.5,101,4.0,abaixo da média
5527,66,2006,3.5,336,2.0,abaixo da média
5528,30,2001,3.44,360,8.0,abaixo da média
5529,30,1925,3.91,182,151.0,acima da média
5530,35,1989,3.88,104,15.0,abaixo da média
5531,9,1999,4.17,304,382.0,acima da média
5532,9,1999,4.19,144,59.0,acima da média
5533,49,2006,3.83,247,68.0,abaixo da média
5534,36,2004,4.02,270,1547.0,acima da média
5535,55,2006,4.14,224,3038.0,acima da média
5536,8,2004,3.42,272,30.0,abaixo da média
5537,49,1978,3.11,106,64.0,abaixo da média
5538,36,2006,3.92,228,38.0,acima da média
5539,66,1984,4.48,190,11007.0,acima da média
5540,10,2004,3.99,200,1662.0,acima da média
5541,22,2006,4.16,300,187.0,acima da média
5542,30,1982,4.52,181,15409.0,acima da média
5543,49,1995,4.15,176,148.0,acima da média
5544,18,2005,4.09,128,5.0,acima da média
5545,67,2007,4.37,432,36.0,acima da média
5546,56,1986,4.28,348,122.0,acima da média
5547,58,1989,4.3,140,406.0,acima da média
5548,58,1993,4.38,341,399.0,acima da média
5549,8,1998,4.1,350,10.0,acima da média
5550,8,1998,4.06,256,440.0,acima da média
5551,8,2006,4.26,259,48.0,acima da média
5552,58,2003,3.88,175,156.0,abaixo da média
5553,57,1985,3.94,197,335.0,acima da média
5554,67,2006,4.02,342,41.0,acima da média
5555,8,1997,3.91,448,11.0,acima da média
5556,49,1986,4.15,856,53.0,acima da média
5557,30,1987,4.67,991,1838.0,acima da média
5558,49,1998,4.05,58,10.0,acima da média
5559,52,1984,3.93,372,12.0,acima da média
5560,49,1977,3.69,233,5.0,abaixo da média
5561,52,1983,4.22,35,650.0,acima da média
5562,30,1940,4.14,670,124.0,acima da média
5563,40,1991,4.18,32,152.0,acima da média
5564,63,1976,4.44,250,22.0,acima da média
5565,30,1990,3.91,212,119.0,acima da média
5566,56,1995,3.84,156,21.0,abaixo da média
5567,9,1998,4.12,100,50.0,acima da média
5568,25,1999,3.82,155,127.0,abaixo da média
5569,47,2000,3.59,280,83.0,abaixo da média
5570,36,2005,3.73,260,410.0,abaixo da média
5571,49,1989,4.5,34,2.0,acima da média
5572,49,1987,4.2,754,115.0,acima da média
5573,8,1996,4.32,456,19.0,acima da média
5574,54,1990,4.31,184,151.0,acima da média
5575,59,2000,4.12,100,100.0,acima da média
5576,66,1962,4.63,270,81.0,acima da média
5577,36,1989,4.56,442,175.0,acima da média
5578,58,1991,4.56,363,119.0,acima da média
5579,56,1993,3.94,288,379.0,acima da média
5580,41,1996,4.24,144,387.0,acima da média
5581,25,2002,4.3,332,759.0,acima da média
5582,35,2004,3.99,218,860.0,acima da média
5583,30,2001,3.77,46,34.0,abaixo da média
5584,55,2002,3.64,46,55.0,abaixo da média
5585,36,1989,3.96,289,23.0,acima da média
5586,5,2006,4.25,532,662.0,acima da média
5587,49,1984,2.0,55,1.0,abaixo da média
5588,8,2001,4.27,380,172.0,acima da média
5589,45,2001,4.06,224,246.0,acima da média
5590,49,1982,3.61,1333,646.0,abaixo da média
5591,30,1983,4.15,1272,493.0,acima da média
5592,49,1983,4.2,1436,1014.0,acima da média
5593,49,1985,3.87,1347,344.0,abaixo da média
5594,30,1985,3.95,1051,128.0,acima da média
5595,13,2007,4.19,1478,332.0,acima da média
5596,44,1987,4.2,1379,364.0,acima da média
5597,49,1989,4.37,898,1124.0,acima da média
5598,49,1988,4.12,1107,84.0,acima da média
5599,49,1990,4.49,1148,326.0,acima da média
5600,44,1991,4.21,936,73.0,acima da média
5601,30,1992,4.22,1212,87.0,acima da média
5602,49,1992,4.39,1050,199.0,acima da média
5603,49,1993,3.7,868,27.0,abaixo da média
5604,30,1994,4.37,1050,280.0,acima da média
5605,45,2002,3.93,303,433.0,acima da média
5606,58,2001,4.88,352,8.0,acima da média
5607,52,2006,4.04,145,2746.0,acima da média
5608,66,2002,4.47,370,61.0,acima da média
5609,52,1998,4.14,136,29.0,acima da média
5610,8,1999,3.27,192,11.0,abaixo da média
5611,63,1993,4.37,221,200.0,acima da média
5612,49,2001,4.41,197,6296.0,acima da média
5613,15,2006,4.07,31,897.0,acima da média
5614,15,2006,4.14,213,1979.0,acima da média
5615,35,1996,4.42,223,106.0,acima da média
5616,45,1996,4.09,164,1730.0,acima da média
5617,18,1990,4.33,79,6.0,acima da média
5618,30,1995,3.91,256,70.0,acima da média
5619,9,2001,4.38,432,707.0,acima da média
5620,49,1999,4.14,275,137.0,acima da média
5621,49,2001,3.98,190,185.0,acima da média
5622,49,2001,4.52,440,199.0,acima da média
5623,29,2001,3.31,104,72.0,abaixo da média
5624,30,1997,2.85,286,114.0,abaixo da média
5625,49,2003,3.6,347,264.0,abaixo da média
5626,49,1997,4.12,290,59.0,acima da média
5627,59,2003,4.2,545,28.0,acima da média
5628,49,2003,3.77,310,125.0,abaixo da média
5629,30,1999,3.91,376,229.0,acima da média
5630,47,2000,4.68,264,25.0,acima da média
5631,42,2001,3.87,399,995.0,abaixo da média
5632,58,2001,4.28,230,704.0,acima da média
5633,49,2002,4.02,197,6837.0,acima da média
5634,49,1997,3.93,276,42.0,acima da média
5635,68,2002,3.75,160,16.0,abaixo da média
5636,30,2001,4.41,700,586.0,acima da média
5637,7,2002,4.29,325,58.0,acima da média
5638,58,2005,4.53,407,423.0,acima da média
5639,9,2006,4.58,296,176.0,acima da média
5640,25,2003,3.82,123,34.0,abaixo da média
5641,35,2003,3.95,405,788.0,acima da média
5642,8,2004,3.78,128,1415.0,abaixo da média
5643,36,2006,3.63,429,128.0,abaixo da média
5644,45,2003,4.05,412,2725.0,acima da média
5645,49,2005,3.98,342,194.0,acima da média
5646,33,2004,3.41,110,47.0,abaixo da média
5647,54,2003,4.32,81,69.0,acima da média
5648,30,2004,3.86,252,85.0,abaixo da média
5649,15,2004,4.04,828,1525.0,acima da média
5650,49,2003,3.0,128,2.0,abaixo da média
5651,30,2004,3.79,124,5551.0,abaixo da média
5652,8,2006,3.55,625,79.0,abaixo da média
5653,30,2005,3.79,240,888.0,abaixo da média
5654,58,2004,4.27,148,117.0,acima da média
5655,49,2004,4.33,336,46.0,acima da média
5656,8,2005,4.12,340,398.0,acima da média
5657,30,2005,4.43,277,961.0,acima da média
5658,30,2006,3.67,390,54.0,abaixo da média
5659,12,2005,3.63,144,359.0,abaixo da média
5660,30,2005,3.69,152,18.0,abaixo da média
5661,30,2007,3.42,297,5305.0,abaixo da média
5662,15,2005,3.89,558,1269.0,abaixo da média
5663,15,2005,3.96,176,776.0,acima da média
5664,40,2006,3.81,32,34.0,abaixo da média
5665,4,2006,4.1,784,484.0,acima da média
5666,15,2006,3.88,719,162.0,abaixo da média
5667,15,2006,3.57,256,170.0,abaixo da média
5668,8,2006,4.2,1200,662.0,acima da média
5669,30,2006,3.84,292,6158.0,abaixo da média
5670,30,2006,4.38,168,45.0,acima da média
5678,68,2006,3.5,288,7.0,abaixo da média
5679,30,1966,3.46,188,1791.0,abaixo da média
5680,30,2004,3.17,202,2183.0,abaixo da média
5681,30,1960,3.51,165,1502.0,abaixo da média
5682,30,1997,4.36,603,108208.0,acima da média
5683,49,1999,4.16,148,849.0,acima da média
5684,30,2003,4.2,369,31846.0,acima da média
5685,30,2003,3.8,384,137.0,abaixo da média
5686,30,2002,3.98,227,32047.0,acima da média
5687,30,2005,3.46,429,9582.0,abaixo da média
5688,48,2006,4.1,352,414.0,acima da média
5689,36,2006,4.02,541,51593.0,acima da média
5690,49,2003,3.49,336,1698.0,abaixo da média
5691,10,2006,4.01,240,522.0,acima da média
5692,30,2004,3.94,191,2739.0,acima da média
5693,8,2005,3.92,320,31485.0,acima da média
5694,30,2003,3.87,226,991627.0,abaixo da média
5695,36,2004,3.99,399,7271.0,acima da média
5696,30,2004,3.61,262,63149.0,abaixo da média
5697,30,2006,3.59,419,75255.0,abaixo da média
5698,30,2005,4.47,548,10275.0,acima da média
5699,8,2004,3.83,288,5132.0,abaixo da média
5700,67,2005,3.89,304,680.0,abaixo da média
5701,30,2004,3.81,324,263625.0,abaixo da média
5702,30,2004,4.04,337,69036.0,acima da média
5703,30,2003,3.63,401,25360.0,abaixo da média
5704,59,2006,4.18,361,14613.0,acima da média
5705,40,2004,3.79,160,6067.0,abaixo da média
5706,30,2003,3.8,371,51670.0,abaixo da média
5707,8,2004,4.32,304,218.0,acima da média
5708,8,2006,3.78,356,11391.0,abaixo da média
5709,30,2003,4.19,314,28339.0,acima da média
5710,30,2005,3.79,244,5664.0,abaixo da média
5711,30,2005,3.59,240,1495.0,abaixo da média
5712,36,2003,3.96,640,1139.0,acima da média
5713,30,2003,3.9,348,310177.0,abaixo da média
5714,30,2006,4.03,208,6648.0,acima da média
5715,30,2003,3.96,120,65713.0,acima da média
5716,30,2002,3.77,235,200338.0,abaixo da média
5717,30,2006,3.68,230,1098.0,abaixo da média
5718,16,2004,4.22,448,521.0,acima da média
5719,16,2007,4.21,384,619.0,acima da média
5720,30,2007,2.51,450,1476.0,abaixo da média
5721,59,2003,4.13,1024,494.0,acima da média
5722,30,2004,3.89,143,13190.0,abaixo da média
5723,30,2004,4.34,656,813.0,acima da média
5724,30,2004,3.99,445,365.0,acima da média
5725,30,2004,3.68,248,11460.0,abaixo da média
5726,8,2006,4.17,302,67593.0,acima da média
5727,30,2006,4.31,433,63910.0,acima da média
5728,30,2006,3.83,395,994.0,abaixo da média
5729,16,2005,3.64,91,389.0,abaixo da média
5730,36,2006,4.02,320,4455.0,acima da média
5731,55,2002,3.93,320,3936.0,acima da média
5732,16,2004,3.74,160,23.0,abaixo da média
5733,68,2003,3.51,176,8326.0,abaixo da média
5734,30,2003,3.65,360,2218.0,abaixo da média
5735,36,2003,4.02,288,1644.0,acima da média
5736,59,2003,3.64,288,387.0,abaixo da média
5737,55,2004,4.22,400,1341.0,acima da média
5738,30,2005,3.69,371,1050.0,abaixo da média
5739,16,2005,3.92,287,270.0,acima da média
5740,16,2006,4.1,256,3586.0,acima da média
5741,16,2005,3.95,256,38550.0,acima da média
5742,30,2004,4.22,215,4416.0,acima da média
5743,30,1979,4.22,271,210.0,acima da média
5744,55,2006,3.31,310,2681.0,abaixo da média
